Latitude,Longitude,Sample Date,pet,ppt,tmax,soil,q,aet,def
-26.98472222,26.63227778,20-02-2012,111.6,25.5,25.76,0.7,1.3,24.2,87.4
-33.501667,21.624167,20-02-2012,111.6,25.5,25.76,0.7,1.3,24.2,87.4
-33.31388889,19.07472222,20-02-2012,111.6,25.5,25.76,0.7,1.3,24.2,87.4
-24.679167,30.8025,21-02-2012,111.6,25.5,25.76,0.7,1.3,24.2,87.4
-30.830556,26.921389,21-02-2012,111.6,25.5,25.76,0.7,1.3,24.2,87.4
-24.670833,28.560833,21-02-2012,90.6,7.9,24.06,0.7,0.4,7.5,83.1
-28.735556,29.820556,21-02-2012,90.6,7.9,24.06,0.7,0.4,7.5,83.1
-26.648056,27.089444,21-02-2012,90.6,7.9,24.06,0.7,0.4,7.5,83.1
-26.970278,27.211111,21-02-2012,90.6,7.9,24.06,0.7,0.4,7.5,83.1
-26.880278,26.965,21-02-2012,77.4,0.0,20.42,0.7,0.0,0.0,77.4
-27.044444,27.005,21-02-2012,77.4,0.0,20.42,0.7,0.0,0.0,77.4
-25.45963889,28.26430556,21-02-2012,77.4,0.0,20.42,0.7,0.0,0.0,77.4
-28.068333,31.55,21-02-2012,79.0,0.0,19.619999,0.7,0.0,0.0,79.0
-29.161667,23.696389,22-02-2012,79.0,0.0,19.619999,0.7,0.0,0.0,79.0
-29.641944,30.6875,22-02-2012,79.0,0.0,19.619999,0.7,0.0,0.0,79.0
-27.38972222,26.46388889,22-02-2012,79.0,0.0,19.619999,0.7,0.0,0.0,79.0
-30.679722,26.7125,22-02-2012,79.0,0.0,19.619999,0.7,0.0,0.0,79.0
-29.1825,23.575556,22-02-2012,79.0,0.0,19.619999,0.7,0.0,0.0,79.0
-28.7115,24.07288889,23-02-2012,111.1,13.4,22.619999,0.7,0.7000000000000001,12.8,98.3
-27.602222,29.942778,23-02-2012,111.1,13.4,22.619999,0.7,0.7000000000000001,12.8,98.3
-28.75,30.442778,23-02-2012,111.1,13.4,22.619999,0.7,0.7000000000000001,12.8,98.3
-29.380556,30.2775,23-02-2012,153.1,0.7000000000000001,28.22,0.6,0.0,0.7,152.40001
-27.398611,26.614722,23-02-2012,153.1,0.7000000000000001,28.22,0.6,0.0,0.7,152.40001
-29.758889,30.935278,24-02-2012,153.1,0.7000000000000001,28.22,0.6,0.0,0.7,152.40001
-27.573056,24.746389,24-02-2012,153.1,0.7000000000000001,28.22,0.6,0.0,0.7,152.40001
-34.031944,22.053333,24-02-2012,153.1,0.7000000000000001,28.22,0.6,0.0,0.7,152.40001
-34.039722,22.133333,24-02-2012,196.8,13.600000000000001,30.029999,0.6,0.7000000000000001,13.0,183.8
-30.398056,30.601944,25-02-2012,196.8,13.600000000000001,30.029999,0.6,0.7000000000000001,13.0,183.8
-30.27402,30.69602,25-02-2012,196.8,13.600000000000001,30.029999,0.6,0.7000000000000001,13.0,183.8
-27.169444,29.233889,27-02-2012,196.8,13.600000000000001,30.029999,0.6,0.7000000000000001,13.0,183.8
-26.861111,28.884722,27-02-2012,196.8,13.600000000000001,30.029999,0.6,0.7000000000000001,13.0,183.8
-26.73806,27.59194,27-02-2012,170.3,108.9,27.369999,0.6,5.4,103.5,66.8
-25.127778,27.628889,28-02-2012,170.3,108.9,27.369999,0.6,5.4,103.5,66.8
-25.20639,27.558,28-02-2012,170.3,108.9,27.369999,0.6,5.4,103.5,66.8
-24.69514,27.40906,28-02-2012,170.3,108.9,27.369999,0.6,5.4,103.5,66.8
-27.00222,28.76528,28-02-2012,170.3,108.9,27.369999,0.6,5.4,103.5,66.8
-33.818056,19.694722,28-02-2012,178.2,93.4,29.789999,0.6,4.7,88.8,89.4
-29.161667,23.696389,29-02-2012,178.2,93.4,29.789999,0.6,4.7,88.8,89.4
-22.769722,30.886944,29-02-2012,178.2,93.4,29.789999,0.6,4.7,88.8,89.4
-23.281,30.54305556,29-02-2012,184.7,47.6,31.34,0.6,2.4000000000000004,45.2,139.5
-26.905,32.324722,29-02-2012,184.7,47.6,31.34,0.6,2.4000000000000004,45.2,139.5
-28.69485,28.23487,29-02-2012,184.7,47.6,31.34,0.6,2.4000000000000004,45.2,139.5
-28.883333,27.89,29-02-2012,184.7,47.6,31.34,0.6,2.4000000000000004,45.2,139.5
-34.075556,20.145556,29-02-2012,184.7,47.6,31.34,0.6,2.4000000000000004,45.2,139.5
-24.925278,29.324444,01-03-2012,164.40001,37.4,30.81,0.6,1.9000000000000001,35.5,128.90001
-27.573056,24.746389,01-03-2012,164.40001,37.4,30.81,0.6,1.9000000000000001,35.5,128.90001
-30.160091,27.40124,01-03-2012,164.40001,37.4,30.81,0.6,1.9000000000000001,35.5,128.90001
-30.336111,27.359444,01-03-2012,164.40001,37.4,30.81,0.6,1.9000000000000001,35.5,128.90001
-29.615556,27.065278,01-03-2012,145.90001,60.5,29.14,0.6,3.0,57.5,88.4
-30.830556,26.921389,02-03-2012,145.90001,60.5,29.14,0.6,3.0,57.5,88.4
-23.658056,31.05,02-03-2012,145.90001,60.5,29.14,0.6,3.0,57.5,88.4
-27.902778,24.615556,02-03-2012,145.90001,60.5,29.14,0.6,3.0,57.5,88.4
-29.658056,25.973333,02-03-2012,145.90001,60.5,29.14,0.6,3.0,57.5,88.4
-29.028629,24.638389,02-03-2012,112.200005,25.6,25.689999,0.5,1.3,24.300001,87.9
-31.000833,26.353056,02-03-2012,112.200005,25.6,25.689999,0.5,1.3,24.300001,87.9
-30.679722,26.7125,02-03-2012,112.200005,25.6,25.689999,0.5,1.3,24.300001,87.9
-28.760833,17.730278,04-03-2012,112.200005,25.6,25.689999,0.5,1.3,24.300001,87.9
-25.99136,27.84208,05-03-2012,93.8,1.9000000000000001,26.15,0.5,0.1,1.8000001,92.0
-24.058889,31.237222,05-03-2012,93.8,1.9000000000000001,26.15,0.5,0.1,1.8000001,92.0
-29.987778,29.851667,05-03-2012,93.8,1.9000000000000001,26.15,0.5,0.1,1.8000001,92.0
-29.744167,29.905833,05-03-2012,93.8,1.9000000000000001,26.15,0.5,0.1,1.8000001,92.0
-26.861111,28.884722,05-03-2012,77.200005,25.900000000000002,19.68,0.5,1.3,24.6,52.600002
-26.45,28.085833,05-03-2012,77.200005,25.900000000000002,19.68,0.5,1.3,24.6,52.600002
-28.768056,20.720556,05-03-2012,82.1,7.9,19.84,0.5,0.4,7.5,74.6
-30.733889,29.828333,06-03-2012,82.1,7.9,19.84,0.5,0.4,7.5,74.6
-29.380556,30.2775,06-03-2012,112.4,20.400000000000002,23.199999,0.5,1.0,19.4,93.0
-27.398611,26.614722,06-03-2012,112.4,20.400000000000002,23.199999,0.5,1.0,19.4,93.0
-27.671111,27.236944,06-03-2012,148.40001,36.6,26.72,0.5,1.8,34.8,113.6
-29.042222,24.6,06-03-2012,148.40001,36.6,26.72,0.5,1.8,34.8,113.6
-30.336111,27.359444,06-03-2012,203.1,15.3,32.13,0.5,0.8,14.5,188.6
-27.4,26.624722,06-03-2012,203.1,15.3,32.13,0.5,0.8,14.5,188.6
-29.161667,23.696389,07-03-2012,205.1,27.8,29.849998,0.5,1.4000000000000001,26.4,178.7
-24.925278,29.324444,18-10-2011,205.1,27.8,29.849998,0.5,1.4000000000000001,26.4,178.7
-28.7115,24.07288889,07-03-2012,207.8,26.200000000000003,32.93,0.5,1.3,24.9,182.90001
-25.81048333,27.90955222,07-03-2012,207.8,26.200000000000003,32.93,0.5,1.3,24.9,182.90001
-27.937778,31.209444,07-03-2012,207.8,26.200000000000003,32.93,0.5,1.3,24.9,182.90001
-28.404444,30.013056,07-03-2012,148.2,156.60000000000002,26.83,1.4,7.800000000000001,148.2,0.0
-30.398056,30.601944,07-03-2012,131.7,72.60000000000001,28.3,1.4,3.6,69.0,62.7
-24.925278,29.324444,07-06-2012,131.7,71.3,28.41,1.3000001,3.6,67.8,63.9
-24.925278,29.324444,09-08-2012,131.7,71.3,28.41,1.3000001,3.6,67.8,63.9
-24.925278,29.324444,05-10-2012,93.200005,120.60000000000001,23.58,22.7,6.0,93.200005,0.0
-30.27402,30.69602,07-03-2012,93.200005,120.60000000000001,23.58,22.7,6.0,93.200005,0.0
-27.02314,28.59389,07-03-2012,83.5,63.300000000000004,21.92,12.2,3.2,70.5,13.0
-27.273889,28.49,07-03-2012,77.0,25.200000000000003,19.01,8.8,1.3,27.4,49.600002
-24.925278,29.324444,02-07-2013,77.0,25.200000000000003,19.01,8.8,1.3,27.4,49.600002
-24.925278,29.324444,22-08-2013,75.9,1.1,18.359999,6.9,0.1,2.9,73.0
-24.925278,29.324444,16-09-2013,75.9,1.1,18.359999,6.9,0.1,2.9,73.0
-27.4275,28.525833,07-03-2012,75.9,1.1,18.359999,6.9,0.1,2.9,73.0
-24.925278,29.324444,20-01-2014,108.200005,10.9,22.609999,5.7000003,0.5,11.5,96.700005
-27.3,28.586944,07-03-2012,108.200005,10.9,22.609999,5.7000003,0.5,11.5,96.700005
-29.1825,23.575556,07-03-2012,151.6,0.5,27.84,4.9,0.0,1.3000001,150.3
-24.925278,29.324444,10-06-2014,151.6,0.5,27.84,4.9,0.0,1.3000001,150.3
-24.925278,29.324444,18-07-2014,187.7,35.800000000000004,29.3,4.3,1.8,34.600002,153.1
-34.329722,18.990278,07-03-2012,187.7,35.800000000000004,29.3,4.3,1.8,34.600002,153.1
-24.925278,29.324444,05-09-2014,183.90001,50.0,29.38,3.8,2.5,47.9,136.0
-28.058889,30.373611,07-03-2012,183.90001,50.0,29.38,3.8,2.5,47.9,136.0
-27.5275,30.858056,08-03-2012,183.90001,50.0,29.38,3.8,2.5,47.9,136.0
-27.38972222,26.46388889,08-03-2012,170.90001,93.9,28.599998,3.4,4.7,89.6,81.3
-27.398611,26.614722,08-03-2012,170.90001,93.9,28.599998,3.4,4.7,89.6,81.3
-30.679722,26.7125,08-03-2012,179.7,51.400000000000006,30.83,3.1000001,2.6,49.100002,130.6
-29.803611,30.516111,09-03-2012,141.3,59.5,29.89,2.9,3.0,56.8,84.5
-27.01011111,26.69808333,12-03-2012,141.3,59.5,29.89,2.9,3.0,56.8,84.5
-32.595833,19.009444,12-03-2012,146.0,52.900000000000006,29.08,2.7,2.6,50.5,95.5
-25.127778,27.628889,13-03-2012,146.0,52.900000000000006,29.08,2.7,2.6,50.5,95.5
-25.20639,27.558,13-03-2012,109.1,8.700000000000001,24.9,2.5,0.4,8.400001,100.700005
-24.69514,27.40906,13-03-2012,109.1,8.700000000000001,24.9,2.5,0.4,8.400001,100.700005
-28.747778,31.745833,13-03-2012,87.1,0.1,23.789999,2.3,0.0,0.2,86.9
-27.169444,29.233889,13-03-2012,87.1,0.1,23.789999,2.3,0.0,0.2,86.9
-27.00222,28.76528,13-03-2012,87.1,0.1,23.789999,2.3,0.0,0.2,86.9
-26.648056,27.089444,13-03-2012,87.1,0.1,23.789999,2.3,0.0,0.2,86.9
-26.970278,27.211111,13-03-2012,74.5,10.8,19.49,2.2,0.5,10.400001,64.1
-26.880278,26.965,13-03-2012,74.5,10.8,19.49,2.2,0.5,10.400001,64.1
-26.98472222,26.63227778,13-03-2012,78.0,0.9,19.48,2.0,0.0,0.90000004,77.1
-31.104278,29.399722,13-03-2012,78.0,0.9,19.48,2.0,0.0,0.90000004,77.1
-31.396,29.2651,13-03-2012,118.6,0.0,23.26,1.9,0.0,0.1,118.5
-33.501667,21.624167,13-03-2012,118.6,0.0,23.26,1.9,0.0,0.1,118.5
-29.161667,23.696389,14-03-2012,118.6,0.0,23.26,1.9,0.0,0.1,118.5
-28.801278,31.955389,14-03-2012,118.6,0.0,23.26,1.9,0.0,0.1,118.5
-28.141944,26.417778,14-03-2012,118.6,0.0,23.26,1.9,0.0,0.1,118.5
-28.1175,26.719444,14-03-2012,118.6,0.0,23.26,1.9,0.0,0.1,118.5
-29.033333,23.983333,14-03-2012,146.0,26.3,25.24,1.8000001,1.3,25.1,120.9
-29.161667,30.629722,15-03-2012,146.0,26.3,25.24,1.8000001,1.3,25.1,120.9
-27.398611,26.614722,15-03-2012,176.40001,43.6,28.41,1.7,2.2,41.5,134.90001
-27.671111,27.236944,15-03-2012,176.40001,43.6,28.41,1.7,2.2,41.5,134.90001
-27.902778,24.615556,15-03-2012,176.40001,43.6,28.41,1.7,2.2,41.5,134.90001
-27.573056,24.746389,16-03-2012,176.40001,43.6,28.41,1.7,2.2,41.5,134.90001
-31.031389,28.883333,16-03-2012,176.40001,43.6,28.41,1.7,2.2,41.5,134.90001
-30.86013889,29.07125,16-03-2012,180.40001,54.5,29.83,1.7,2.7,51.9,128.5
-30.77586667,29.03221667,16-03-2012,180.40001,54.5,29.83,1.7,2.7,51.9,128.5
-28.760833,17.730278,17-03-2012,180.40001,54.5,29.83,1.7,2.7,51.9,128.5
-28.96362,19.15486,17-03-2012,165.40001,144.3,28.46,1.6,7.2,137.2,28.2
-27.01011111,26.69808333,19-03-2012,165.40001,144.3,28.46,1.6,7.2,137.2,28.2
-26.861111,28.884722,19-03-2012,165.40001,144.3,28.46,1.6,7.2,137.2,28.2
-24.679167,30.8025,20-03-2012,171.8,60.7,30.349998,1.5,3.0,57.7,114.1
-26.970278,27.211111,20-03-2012,171.8,60.7,30.349998,1.5,3.0,57.7,114.1
-33.38056,19.30167,20-03-2012,171.8,60.7,30.349998,1.5,3.0,57.7,114.1
-33.31388889,19.07472222,20-03-2012,171.8,60.7,30.349998,1.5,3.0,57.7,114.1
-28.068333,31.55,20-03-2012,156.2,44.5,31.4,1.5,2.2,42.4,113.8
-29.161667,23.696389,21-03-2012,156.2,44.5,31.4,1.5,2.2,42.4,113.8
-24.183889,30.823889,21-03-2012,156.2,44.5,31.4,1.5,2.2,42.4,113.8
-28.44555556,32.325,21-03-2012,156.2,44.5,31.4,1.5,2.2,42.4,113.8
-27.602222,29.942778,21-03-2012,146.2,33.2,29.21,1.4,1.7000000000000002,31.6,114.6
-33.13083,18.86278,21-03-2012,146.2,33.2,29.21,1.4,1.7000000000000002,31.6,114.6
-30.398056,30.601944,23-03-2012,146.2,33.2,29.21,1.4,1.7000000000000002,31.6,114.6
-30.27402,30.69602,23-03-2012,146.2,33.2,29.21,1.4,1.7000000000000002,31.6,114.6
-29.641944,30.6875,26-03-2012,108.3,54.5,25.369999,1.4,2.7,51.8,56.5
-25.99136,27.84208,26-03-2012,108.3,54.5,25.369999,1.4,2.7,51.8,56.5
-29.987778,29.851667,26-03-2012,108.3,54.5,25.369999,1.4,2.7,51.8,56.5
-29.758889,30.935278,26-03-2012,108.3,54.5,25.369999,1.4,2.7,51.8,56.5
-26.98472222,26.63227778,26-03-2012,86.200005,0.0,23.22,1.3000001,0.0,0.0,86.200005
-33.818056,19.694722,26-03-2012,86.200005,0.0,23.22,1.3000001,0.0,0.0,86.200005
-25.127778,27.628889,27-03-2012,86.200005,0.0,23.22,1.3000001,0.0,0.0,86.200005
-25.20639,27.558,27-03-2012,86.200005,0.0,23.22,1.3000001,0.0,0.0,86.200005
-24.69514,27.40906,27-03-2012,75.6,0.0,19.869999,1.3000001,0.0,0.0,75.6
-27.363611,31.783333,27-03-2012,75.6,0.0,19.869999,1.3000001,0.0,0.0,75.6
-26.648056,27.089444,27-03-2012,75.6,0.0,19.869999,1.3000001,0.0,0.0,75.6
-26.880278,26.965,27-03-2012,75.6,0.0,19.869999,1.3000001,0.0,0.0,75.6
-27.573056,24.746389,27-03-2012,81.700005,0.5,20.33,1.2,0.0,0.5,81.200005
-28.768056,20.720556,27-03-2012,81.700005,0.5,20.33,1.2,0.0,0.5,81.200005
-34.031944,22.053333,27-03-2012,81.700005,0.5,20.33,1.2,0.0,0.5,81.200005
-34.039722,22.133333,27-03-2012,81.700005,0.5,20.33,1.2,0.0,0.5,81.200005
-34.075556,20.145556,27-03-2012,113.6,0.0,22.35,1.2,0.0,0.0,113.6
-25.45963889,28.26430556,27-03-2012,113.6,0.0,22.35,1.2,0.0,0.0,113.6
-25.81048333,27.90955222,28-03-2012,113.6,0.0,22.35,1.2,0.0,0.0,113.6
-29.380556,30.2775,28-03-2012,113.6,0.0,22.35,1.2,0.0,0.0,113.6
-30.398056,30.601944,28-03-2012,152.0,1.6,26.89,1.1,0.1,1.5,150.5
-30.27402,30.69602,28-03-2012,152.0,1.6,26.89,1.1,0.1,1.5,150.5
-26.73806,27.59194,28-03-2012,152.0,1.6,26.89,1.1,0.1,1.5,150.5
-26.45,28.085833,28-03-2012,180.40001,21.400000000000002,28.88,1.1,1.1,20.4,160.0
-30.679722,26.7125,28-03-2012,180.40001,21.400000000000002,28.88,1.1,1.1,20.4,160.0
-28.69485,28.23487,28-03-2012,180.40001,21.400000000000002,28.88,1.1,1.1,20.4,160.0
-29.615556,27.065278,28-03-2012,180.40001,21.400000000000002,28.88,1.1,1.1,20.4,160.0
-28.883333,27.89,28-03-2012,180.40001,21.400000000000002,28.88,1.1,1.1,20.4,160.0
-34.02861,22.22222,28-03-2012,180.3,63.2,29.42,1.1,3.2,60.0,120.3
-25.447222,30.711667,28-03-2012,180.3,63.2,29.42,1.1,3.2,60.0,120.3
-27.273889,28.49,29-03-2012,180.3,63.2,29.42,1.1,3.2,60.0,120.3
-27.3,28.586944,29-03-2012,158.8,152.6,27.67,1.0,7.6000000000000005,145.0,13.8
-28.376944,24.303056,29-03-2012,158.8,152.6,27.67,1.0,7.6000000000000005,145.0,13.8
-30.160091,27.40124,29-03-2012,158.8,152.6,27.67,1.0,7.6000000000000005,145.0,13.8
-30.336111,27.359444,29-03-2012,171.1,75.2,29.99,1.0,3.8000000000000003,71.5,99.6
-27.4275,28.525833,30-03-2012,171.1,75.2,29.99,1.0,3.8000000000000003,71.5,99.6
-27.902778,24.615556,30-03-2012,171.1,75.2,29.99,1.0,3.8000000000000003,71.5,99.6
-31.000833,26.353056,30-03-2012,171.1,75.2,29.99,1.0,3.8000000000000003,71.5,99.6
-30.679722,26.7125,30-03-2012,134.2,163.70000000000002,28.3,22.300001,8.200000000000001,134.2,0.0
-28.760833,17.730278,01-04-2012,134.2,163.70000000000002,28.3,22.300001,8.200000000000001,134.2,0.0
-25.99136,27.84208,02-04-2012,134.2,163.70000000000002,28.3,22.300001,8.200000000000001,134.2,0.0
-28.735556,29.820556,02-04-2012,117.4,40.7,26.529999,12.2,2.0,48.8,68.6
-29.380556,30.2775,02-04-2012,117.4,40.7,26.529999,12.2,2.0,48.8,68.6
-30.398056,30.601944,02-04-2012,117.4,40.7,26.529999,12.2,2.0,48.8,68.6
-33.897778,20.012778,02-04-2012,117.4,40.7,26.529999,12.2,2.0,48.8,68.6
-34.065833,20.404167,03-04-2012,105.200005,28.700000000000003,24.91,8.7,1.4000000000000001,30.7,74.5
-23.658056,31.05,03-04-2012,105.200005,28.700000000000003,24.91,8.7,1.4000000000000001,30.7,74.5
-27.398611,26.614722,03-04-2012,105.200005,28.700000000000003,24.91,8.7,1.4000000000000001,30.7,74.5
-27.671111,27.236944,03-04-2012,105.200005,28.700000000000003,24.91,8.7,1.4000000000000001,30.7,74.5
-25.45963889,28.26430556,03-04-2012,105.200005,28.700000000000003,24.91,8.7,1.4000000000000001,30.7,74.5
-27.4,26.624722,03-04-2012,89.1,5.7,23.33,6.9,0.30000000000000004,7.3,81.8
-29.161667,23.696389,04-04-2012,89.1,5.7,23.33,6.9,0.30000000000000004,7.3,81.8
-25.81048333,27.90955222,04-04-2012,89.1,5.7,23.33,6.9,0.30000000000000004,7.3,81.8
-27.937778,31.209444,04-04-2012,89.1,5.7,23.33,6.9,0.30000000000000004,7.3,81.8
-28.404444,30.013056,04-04-2012,76.5,0.0,20.18,5.7000003,0.0,1.2,75.3
-27.02314,28.59389,04-04-2012,78.700005,0.0,19.64,4.9,0.0,0.8,77.9
-26.880278,26.965,04-04-2012,78.700005,0.0,19.64,4.9,0.0,0.8,77.9
-27.273889,28.49,04-04-2012,78.700005,0.0,19.64,4.9,0.0,0.8,77.9
-27.4275,28.525833,04-04-2012,78.700005,0.0,19.64,4.9,0.0,0.8,77.9
-27.3,28.586944,04-04-2012,108.5,13.0,22.46,4.3,0.7000000000000001,13.0,95.5
-29.615556,27.065278,04-04-2012,108.5,13.0,22.46,4.3,0.7000000000000001,13.0,95.5
-25.57877778,29.12747222,04-04-2012,152.90001,0.7000000000000001,27.99,3.8,0.0,1.2,151.7
-27.5275,30.858056,05-04-2012,152.90001,0.7000000000000001,27.99,3.8,0.0,1.2,151.7
-27.01011111,26.69808333,10-04-2012,152.90001,0.7000000000000001,27.99,3.8,0.0,1.2,151.7
-25.127778,27.628889,10-04-2012,189.2,12.600000000000001,29.23,3.4,0.6000000000000001,12.3,176.90001
-25.20639,27.558,10-04-2012,189.2,12.600000000000001,29.23,3.4,0.6000000000000001,12.3,176.90001
-24.69514,27.40906,10-04-2012,189.2,12.600000000000001,29.23,3.4,0.6000000000000001,12.3,176.90001
-26.861111,28.884722,10-04-2012,189.2,12.600000000000001,29.23,3.4,0.6000000000000001,12.3,176.90001
-26.73806,27.59194,10-04-2012,161.0,107.30000000000001,26.699999,3.1000001,5.4,102.200005,58.8
-26.98472222,26.63227778,10-04-2012,161.0,107.30000000000001,26.699999,3.1000001,5.4,102.200005,58.8
-29.161667,23.696389,11-04-2012,161.0,107.30000000000001,26.699999,3.1000001,5.4,102.200005,58.8
-26.03611,30.99778,11-04-2012,161.0,107.30000000000001,26.699999,3.1000001,5.4,102.200005,58.8
-28.747778,31.745833,11-04-2012,168.6,118.9,28.789999,2.9,5.9,113.200005,55.4
-27.00222,28.76528,11-04-2012,168.6,118.9,28.789999,2.9,5.9,113.200005,55.4
-26.648056,27.089444,11-04-2012,168.6,118.9,28.789999,2.9,5.9,113.200005,55.4
-26.970278,27.211111,11-04-2012,174.8,48.1,29.929998,2.7,2.4000000000000004,45.9,128.90001
-28.141944,26.417778,11-04-2012,174.8,48.1,29.929998,2.7,2.4000000000000004,45.9,128.90001
-28.116667,26.725278,11-04-2012,174.8,48.1,29.929998,2.7,2.4000000000000004,45.9,128.90001
-29.615556,27.065278,11-04-2012,157.40001,35.800000000000004,29.929998,2.5,1.8,34.2,123.200005
-34.250556,20.9925,11-04-2012,157.40001,35.800000000000004,29.929998,2.5,1.8,34.2,123.200005
-28.7115,24.07288889,12-04-2012,157.40001,35.800000000000004,29.929998,2.5,1.8,34.2,123.200005
-28.801278,31.955389,12-04-2012,157.40001,35.800000000000004,29.929998,2.5,1.8,34.2,123.200005
-28.75,30.442778,12-04-2012,139.7,56.900000000000006,28.289999,2.3,2.8000000000000003,54.3,85.4
-29.161667,30.629722,12-04-2012,139.7,56.900000000000006,28.289999,2.3,2.8000000000000003,54.3,85.4
-27.38972222,26.46388889,12-04-2012,139.7,56.900000000000006,28.289999,2.3,2.8000000000000003,54.3,85.4
-28.1175,26.719444,12-04-2012,139.7,56.900000000000006,28.289999,2.3,2.8000000000000003,54.3,85.4
-28.116667,26.725278,12-04-2012,105.200005,31.8,25.029999,2.2,1.6,30.300001,74.9
-27.398611,26.614722,12-04-2012,105.200005,31.8,25.029999,2.2,1.6,30.300001,74.9
-27.671111,27.236944,12-04-2012,105.200005,31.8,25.029999,2.2,1.6,30.300001,74.9
-28.376944,24.303056,12-04-2012,105.200005,31.8,25.029999,2.2,1.6,30.300001,74.9
-29.615556,27.065278,12-04-2012,92.200005,1.4000000000000001,25.4,2.0,0.1,1.4,90.8
-33.31388889,19.07472222,12-04-2012,92.200005,1.4000000000000001,25.4,2.0,0.1,1.4,90.8
-25.49037,30.6986,13-04-2012,92.200005,1.4000000000000001,25.4,2.0,0.1,1.4,90.8
-27.573056,24.746389,13-04-2012,92.200005,1.4000000000000001,25.4,2.0,0.1,1.4,90.8
-27.902778,24.615556,13-04-2012,76.0,19.6,19.43,1.9,1.0,18.7,57.3
-33.7075,18.97444444,13-04-2012,76.0,19.6,19.43,1.9,1.0,18.7,57.3
-28.760833,17.730278,15-04-2012,80.6,8.200000000000001,20.0,1.8000001,0.4,7.9,72.700005
-25.99136,27.84208,16-04-2012,80.6,8.200000000000001,20.0,1.8000001,0.4,7.9,72.700005
-22.935,28.004167,17-04-2012,109.200005,22.3,23.1,1.7,1.1,21.300001,87.9
-22.91028,29.61111,17-04-2012,109.200005,22.3,23.1,1.7,1.1,21.300001,87.9
-24.058889,31.237222,17-04-2012,144.40001,42.1,26.47,1.7,2.1,40.100002,104.3
-25.681111,31.783333,17-04-2012,144.40001,42.1,26.47,1.7,2.1,40.100002,104.3
-25.67386,31.57527,17-04-2012,144.40001,42.1,26.47,1.7,2.1,40.100002,104.3
-28.735556,29.820556,17-04-2012,195.0,15.100000000000001,31.41,1.6,0.8,14.400001,180.6
-26.861111,28.884722,17-04-2012,195.0,15.100000000000001,31.41,1.6,0.8,14.400001,180.6
-26.45,28.085833,17-04-2012,195.0,15.100000000000001,31.41,1.6,0.8,14.400001,180.6
-28.69485,28.23487,17-04-2012,195.5,34.7,29.08,1.5,1.7000000000000002,33.0,162.5
-28.883333,27.89,17-04-2012,195.5,34.7,29.08,1.5,1.7000000000000002,33.0,162.5
-31.396,29.2651,17-04-2012,197.3,32.9,31.9,1.5,1.6,31.300001,166.0
-31.554722,29.245556,17-04-2012,149.3,169.5,27.0,13.3,8.5,149.3,0.0
-25.45963889,28.26430556,17-04-2012,131.90001,70.9,28.439999,9.2,3.5,71.5,60.4
-28.338333,31.373611,17-04-2012,131.90001,70.9,28.439999,9.2,3.5,71.5,60.4
-29.161667,23.696389,18-04-2012,131.90001,70.9,28.439999,9.2,3.5,71.5,60.4
-27.01011111,26.69808333,18-04-2012,131.5,72.0,28.599998,7.1,3.6,70.5,61.0
-25.81048333,27.90955222,18-04-2012,93.700005,116.5,23.71,24.1,5.800000000000001,93.700005,0.0
-24.282222,28.090278,18-04-2012,93.700005,116.5,23.71,24.1,5.800000000000001,93.700005,0.0
-24.768889,31.39,18-04-2012,82.1,66.7,21.859999,14.900001,3.3000000000000003,72.5,9.6
-24.9675,31.516667,18-04-2012,82.1,66.7,21.859999,14.900001,3.3000000000000003,72.5,9.6
-27.00222,28.76528,18-04-2012,82.1,66.7,21.859999,14.900001,3.3000000000000003,72.5,9.6
-26.648056,27.089444,18-04-2012,82.1,66.7,21.859999,14.900001,3.3000000000000003,72.5,9.6
-26.970278,27.211111,18-04-2012,76.8,24.8,18.73,9.8,1.2000000000000002,28.7,48.100002
-26.880278,26.965,18-04-2012,75.0,1.6,18.07,7.5,0.1,3.9,71.1
-27.38972222,26.46388889,18-04-2012,75.0,1.6,18.07,7.5,0.1,3.9,71.1
-26.98472222,26.63227778,18-04-2012,75.0,1.6,18.07,7.5,0.1,3.9,71.1
-30.568333,29.422778,18-04-2012,110.200005,10.0,22.689999,6.1,0.5,10.900001,99.3
-30.570833,29.150556,18-04-2012,110.200005,10.0,22.689999,6.1,0.5,10.900001,99.3
-27.602222,29.942778,19-04-2012,152.40001,0.5,27.699999,5.1,0.0,1.4,151.0
-27.671111,27.236944,19-04-2012,152.40001,0.5,27.699999,5.1,0.0,1.4,151.0
-31.031389,28.883333,19-04-2012,185.8,35.4,29.16,4.4,1.8,34.3,151.5
-30.86013889,29.07125,19-04-2012,185.8,35.4,29.16,4.4,1.8,34.3,151.5
-33.13083,18.86278,19-04-2012,185.40001,49.300000000000004,29.56,3.9,2.5,47.4,138.0
-29.140556,31.391944,20-04-2012,173.90001,96.2,28.859999,3.5,4.800000000000001,91.8,82.1
-27.573056,24.746389,22-04-2012,173.90001,96.2,28.859999,3.5,4.800000000000001,91.8,82.1
-29.7775,29.470833,23-04-2012,173.90001,96.2,28.859999,3.5,4.800000000000001,91.8,82.1
-29.987778,29.851667,23-04-2012,181.3,53.1,31.05,3.2,2.7,50.8,130.5
-29.744167,29.905833,23-04-2012,181.3,53.1,31.05,3.2,2.7,50.8,130.5
